id,width,height,initialFrame,finalFrame,numFrames,class,drivingDirection,traveledDistance,minXVelocity,maxXVelocity,meanXVelocity,minDHW,minTHW,minTTC,numLaneChanges
1759,4.14,1.82,15713,16085,373,Car,1,410.00,24.64,30.81,27.57,18.93,0.76,16.06,0
1760,4.95,2.02,15719,16071,353,Car,2,409.59,28.24,30.93,29.10,37.74,1.33,38.64,0
1761,4.35,1.82,15748,16100,353,Car,1,408.57,23.69,32.37,29.03,9.09,0.36,3.71,1
1762,4.85,1.82,15750,16054,305,Car,2,410.42,32.72,34.70,33.77,43.17,1.26,38.89,0
1763,4.75,1.92,15756,16089,334,Car,1,410.33,28.89,32.95,30.81,40.69,1.40,13.38,0
1764,4.85,1.82,15766,16130,365,Car,2,408.18,27.41,29.39,28.05,47.16,1.68,-1.00,0
1765,5.05,2.02,15774,16112,339,Car,1,410.89,27.51,32.19,30.40,18.50,0.58,33.45,0
1766,5.15,1.82,15779,16093,315,Car,2,409.69,31.29,34.81,32.64,31.81,1.01,130.36,0
1767,4.55,1.92,15790,16172,383,Car,2,409.92,26.08,27.96,26.84,87.63,3.20,47.52,0
1768,4.95,2.02,15791,16146,356,Car,1,409.45,24.43,31.76,28.84,40.62,1.61,19.12,0
1769,4.35,1.92,15800,16138,339,Car,1,411.44,27.69,32.29,30.44,24.09,0.85,31.30,0
1770,4.85,2.02,15805,16165,361,Car,1,410.36,24.06,32.62,28.52,8.99,0.29,7.28,0
1771,4.35,1.82,15807,16121,315,Car,2,410.76,32.16,34.10,32.73,27.85,0.86,21.89,0
1772,4.65,1.82,15816,16147,332,Car,2,401.76,30.03,31.81,30.36,23.59,0.75,11.77,1
1773,4.14,1.72,15825,16134,310,Car,2,407.08,32.32,33.78,32.95,12.55,0.38,14.82,0
1774,4.75,2.02,15835,16208,374,Car,2,408.82,26.44,28.13,27.41,35.11,1.26,58.81,0
1775,3.84,1.82,15865,16210,346,Car,1,408.63,24.84,32.13,29.62,41.22,1.60,10.30,0
1776,4.04,1.82,15866,16177,312,Car,2,402.64,32.08,32.59,32.38,34.23,1.06,19.84,0
1777,4.55,1.92,15888,16187,300,Car,1,402.98,30.10,34.98,33.70,15.51,0.45,5.31,1
1778,4.24,1.82,15888,16214,327,Car,2,409.51,30.31,32.83,31.42,25.08,0.82,140.00,0
1779,4.45,1.82,15919,16246,328,Car,2,409.26,30.06,32.40,31.30,32.87,1.09,-1.00,0
1780,3.64,1.72,15933,16280,348,Car,1,409.19,26.82,32.27,29.49,203.85,6.86,24.90,0
1781,4.65,1.92,15954,16258,305,Car,2,407.66,32.54,34.88,33.54,141.15,4.17,65.72,0
1782,4.75,1.82,15955,16284,330,Car,2,409.00,30.51,32.06,31.09,38.59,1.25,103.17,0
1783,4.24,1.92,15958,16268,311,Car,1,410.19,29.72,35.52,33.09,88.92,2.60,38.58,0
1784,4.85,1.92,15975,16281,307,Car,2,410.01,31.74,35.52,33.51,24.22,0.76,102.76,0
1785,5.15,2.02,15979,16307,329,Car,1,409.93,28.75,33.72,31.26,107.97,3.60,21.15,0
1786,16.67,2.50,15984,16403,420,Truck,1,408.25,23.39,25.13,24.36,47.10,1.88,-1.00,0
1787,4.65,1.92,15986,16299,314,Car,2,405.52,31.46,33.70,32.40,23.50,0.72,21.49,1
1788,5.05,1.82,15997,16302,306,Car,2,409.76,32.45,35.38,33.61,22.07,0.68,35.14,0
1789,4.95,2.02,16010,16330,321,Car,1,409.84,29.46,32.87,32.03,22.56,0.75,12.00,0
1790,4.14,1.72,16018,16324,307,Car,2,409.00,32.33,35.40,33.43,22.55,0.69,507.55,0
1791,4.75,1.82,16026,16347,322,Car,1,410.17,30.07,33.46,31.96,91.05,2.72,73.16,0
1792,16.78,2.50,16061,16495,435,Truck,2,407.86,23.13,24.04,23.50,110.11,4.70,-1.00,0
1793,4.55,1.92,16062,16390,329,Car,1,409.85,30.21,32.19,31.25,43.50,1.35,115.54,0
1794,19.20,2.50,16064,16500,437,Truck,1,407.67,22.60,24.11,23.38,60.78,2.52,-1.00,0
1795,4.04,1.72,16080,16359,280,Car,2,409.97,33.87,39.32,36.76,72.01,2.05,18.13,1
1796,4.45,1.92,16091,16418,328,Car,2,409.47,29.77,33.56,31.32,19.34,0.64,-1.00,0
1797,4.95,2.02,16092,16418,327,Car,1,410.66,30.83,32.56,31.51,103.24,3.17,64.33,0
1798,4.85,1.92,16113,16428,316,Car,1,409.98,31.61,33.99,32.55,42.45,1.34,27.25,0
1799,5.15,1.92,16134,16453,320,Car,2,410.07,30.49,34.63,32.15,43.23,1.27,62.20,0
1800,8.08,2.50,16142,16558,417,Truck,2,407.95,23.77,25.50,24.52,57.18,2.27,52.20,0
1801,5.15,2.02,16143,16455,313,Car,1,410.44,31.45,34.42,32.90,28.99,0.91,32.87,0
1802,4.95,1.92,16159,16479,321,Car,2,408.09,30.17,33.57,31.90,23.87,0.79,576.07,0
1803,3.94,1.72,16164,16579,416,Car,2,409.84,24.00,25.21,24.70,16.02,0.64,44.30,0
1804,4.70,1.92,16169,16474,306,Car,1,408.91,32.46,34.03,33.53,20.51,0.63,15.33,0
1805,5.05,1.82,16178,16499,322,Car,2,410.36,29.35,34.12,31.98,18.69,0.61,83.17,0
1806,15.36,2.50,16184,16607,424,Truck,1,407.10,23.50,24.85,24.07,84.96,3.59,74.70,0
1807,4.55,1.92,16195,16500,306,Car,1,409.30,33.12,34.04,33.56,29.72,0.89,24.63,0
1808,16.88,2.50,16196,16614,419,Truck,1,408.30,23.64,25.17,24.43,113.72,4.52,-1.00,0
1809,4.14,1.82,16208,16497,290,Car,2,409.59,34.46,36.59,35.45,16.00,0.45,4.92,1
1810,4.95,1.92,16229,16527,299,Car,1,403.19,32.82,34.73,33.84,40.31,1.16,37.57,0
1811,4.35,1.92,16230,16643,414,Car,1,409.35,24.24,25.93,24.79,24.59,1.01,33.84,0
1812,4.65,1.82,16234,16542,309,Car,2,408.78,31.65,34.64,33.20,30.31,0.95,66.33,0
1813,4.55,1.92,16245,16544,300,Car,2,410.82,33.92,35.13,34.37,47.94,1.38,66134.93,0
1814,4.14,1.82,16252,16596,345,Car,1,402.56,27.38,30.41,29.27,9.04,0.31,2.58,1
1815,4.95,1.92,16255,16564,310,Car,2,410.03,32.26,34.02,33.19,14.27,0.42,16.53,1
1816,5.05,2.02,16260,16560,301,Car,1,410.92,32.68,34.74,34.27,31.52,0.92,26.76,0
1817,4.65,1.82,16285,16621,337,Car,1,411.02,29.23,31.04,30.60,19.14,0.62,13.66,0
1818,4.24,1.82,16288,16671,384,Car,1,410.35,25.29,27.63,26.79,23.79,0.93,11.79,0
1819,4.95,1.82,16300,16586,287,Car,2,409.06,35.13,36.06,35.78,27.11,0.76,9.75,0
1820,8.19,2.50,16312,16725,414,Truck,2,407.86,24.02,25.73,24.70,133.85,5.57,-1.00,0
1821,4.45,1.82,16315,16600,286,Car,2,402.77,34.10,36.42,35.35,16.93,0.49,38.62,0
1822,4.65,1.82,16316,16658,343,Car,1,409.24,29.64,30.33,29.93,30.80,1.02,246.53,0
1823,4.35,1.82,16333,16688,356,Car,1,411.44,28.79,29.37,28.99,16.63,0.57,-1.00,0
1824,4.04,1.72,16333,16709,377,Car,1,408.60,26.55,27.86,27.18,37.22,1.39,25.75,0
1825,3.74,1.82,16339,16671,333,Car,2,408.33,29.85,32.10,30.76,105.90,3.54,-1.00,0
1826,4.75,2.02,16344,16628,285,Car,2,409.73,34.88,37.27,36.09,29.07,0.78,9.67,0
1827,12.33,2.50,16358,16819,462,Truck,1,409.18,21.25,23.52,22.20,160.05,6.80,-1.00,0
1828,4.85,2.02,16366,16723,358,Car,1,410.15,27.91,30.51,28.72,29.20,0.99,20.23,0
1829,3.94,1.72,16372,16707,336,Car,2,408.96,28.90,32.15,30.53,35.67,1.23,-1.00,0
1830,4.95,1.92,16376,16743,368,Car,1,409.09,27.59,28.33,27.88,32.83,1.17,23.86,0
1831,5.05,1.92,16388,16695,308,Car,2,410.65,32.52,34.89,33.46,57.17,1.75,-1.00,0
1832,5.05,1.92,16390,16745,356,Car,1,410.69,28.00,31.14,28.93,19.38,0.69,18.01,0
1833,5.36,2.12,16393,16848,456,Car,1,410.57,21.64,23.95,22.59,21.06,0.96,23.89,0
1834,4.24,1.82,16417,16767,351,Car,1,407.84,27.34,30.97,29.14,19.25,0.66,21.96,1
1835,4.45,1.82,16425,16783,359,Car,1,411.16,27.70,29.16,28.72,12.87,0.46,20.95,0
1836,5.15,1.92,16431,16778,348,Car,1,410.67,28.52,30.98,29.60,12.21,0.42,10.90,0
1837,11.22,2.63,16432,16882,451,Car,1,408.34,21.45,23.63,22.69,17.80,0.81,15.84,0
1838,4.75,1.82,16444,16777,334,Car,2,410.29,30.03,32.19,30.82,80.11,2.64,209.15,0
1839,5.46,2.12,16448,16808,361,Car,1,410.34,27.65,30.09,28.51,13.19,0.44,29.44,0
1840,4.65,1.82,16451,16812,362,Car,1,409.80,27.76,29.56,28.39,24.69,0.85,20.10,0
1841,4.14,1.82,16459,16742,284,Car,2,409.43,35.34,36.95,36.19,65.45,1.79,27.41,0
1842,3.74,1.72,16460,16791,332,Car,2,409.24,29.85,32.27,30.93,13.92,0.43,85.08,0
1843,4.55,1.92,16472,16924,453,Car,1,410.02,21.85,23.23,22.69,32.66,1.46,28.48,0
1844,3.94,1.72,16482,16814,333,Car,2,410.43,30.31,31.61,30.92,22.46,0.72,66.81,0
1845,4.45,1.92,16498,16841,344,Car,1,411.18,27.83,33.69,29.98,23.52,0.82,10.65,1
1846,4.45,1.82,16509,16959,451,Car,1,410.26,22.09,23.03,22.80,26.40,1.17,38.84,0
1847,16.78,2.50,16512,16932,421,Truck,2,409.21,23.66,25.29,24.37,177.24,7.49,-1.00,0
1848,4.55,1.92,16514,16860,347,Car,1,409.72,27.64,32.01,29.61,17.04,0.60,14.82,0
1849,4.65,1.82,16527,16823,297,Car,2,402.21,33.37,35.30,33.98,90.95,2.57,-1.00,0
1850,4.85,1.82,16530,16845,316,Car,2,410.94,31.59,34.18,32.63,36.77,1.08,16.18,0
1851,4.75,1.92,16551,16970,420,Car,2,409.95,23.95,24.78,24.47,31.20,1.26,119.45,0
1852,5.05,1.92,16554,16845,292,Car,1,408.36,31.55,39.07,35.09,42.67,1.28,7.19,0
1853,4.35,1.92,16555,16925,371,Car,1,410.32,27.28,29.25,27.73,9.95,0.35,3.57,1
1854,4.35,1.72,16557,16872,316,Car,1,411.36,31.75,33.49,32.66,29.45,0.90,6.44,1
1855,2.83,1.72,16569,16853,285,Car,2,409.74,34.20,38.43,36.07,32.70,0.95,11.82,0
1856,4.14,1.82,16576,16903,328,Car,2,409.59,30.61,32.42,31.33,53.27,1.72,-1.00,0
1857,4.75,1.92,16583,16870,288,Car,2,411.45,33.13,37.54,35.86,13.73,0.39,10.24,0
1858,4.55,1.82,16618,16942,325,Car,2,411.32,31.19,32.05,31.75,43.56,1.36,62.39,0
1859,4.95,1.82,16622,16964,343,Car,1,407.95,27.64,32.78,29.83,38.87,1.38,13.85,0
1860,4.75,1.92,16647,16992,346,Car,1,409.22,27.44,32.68,29.66,24.04,0.81,25.24,1
1861,4.55,1.72,16686,17003,318,Car,2,411.38,31.66,33.57,32.46,75.69,2.29,58.57,0
1862,5.15,1.92,16687,16975,289,Car,1,408.87,33.71,36.46,35.51,145.56,4.00,31.70,0
1863,16.78,2.50,16689,17080,392,Truck,1,386.86,24.19,25.55,24.75,36.42,1.42,53.21,1
1864,4.35,1.82,16703,17068,366,Car,1,410.68,25.61,30.53,28.13,10.16,0.38,6.79,0
1865,4.85,1.92,16711,16995,285,Car,2,410.94,31.73,40.19,36.19,20.03,0.55,5.35,1
1866,4.95,1.92,16712,17012,301,Car,1,402.16,29.76,34.99,33.53,28.82,0.84,6.86,2
1867,16.78,2.50,16715,17154,440,Truck,1,407.10,22.70,23.93,23.19,15.73,0.67,138.92,0
1868,4.45,1.82,16734,17052,319,Car,2,411.46,30.36,34.13,32.35,24.90,0.82,94.80,0
1869,16.78,2.50,16764,17179,416,Truck,1,386.78,22.36,24.79,23.31,24.45,1.04,25.88,0
1870,4.95,1.92,16768,17071,304,Car,2,402.26,31.18,34.45,33.21,9.89,0.29,24.46,1
1871,5.46,1.92,16773,17060,288,Car,2,411.23,34.29,37.55,35.84,73.87,2.11,162.73,0
1872,5.15,2.02,16780,17132,353,Car,1,408.81,26.53,30.42,29.04,70.10,2.37,60.77,0
1873,5.05,2.12,16792,17112,321,Car,1,410.44,31.33,32.96,32.09,106.71,3.40,-1.00,0
1874,5.56,2.12,16801,17100,300,Car,2,411.29,33.98,35.15,34.41,26.92,0.77,58.12,0
1875,4.95,1.82,16807,17121,315,Car,2,411.23,30.74,35.21,32.76,44.87,1.45,398.68,0
1876,4.75,2.02,16830,17164,335,Car,1,409.25,30.08,31.65,30.64,42.03,1.33,205.15,0
1877,4.55,1.82,16839,17140,302,Car,2,411.79,31.93,36.44,34.22,47.51,1.48,93.31,0
1878,4.85,1.92,16859,17232,374,Car,1,409.29,26.99,28.15,27.44,83.21,2.96,-1.00,0
1879,4.35,1.82,16860,17199,340,Car,1,410.68,29.60,31.23,30.30,33.15,1.09,47.96,0
1880,16.78,2.50,16867,17309,443,Truck,2,410.25,22.56,23.83,23.22,291.13,12.90,-1.00,0
1881,4.65,1.82,16872,17178,307,Car,2,411.20,32.71,34.79,33.61,38.02,1.16,182.59,0
1882,4.55,1.82,16886,17226,341,Car,1,407.48,29.64,30.60,29.97,24.82,0.83,94.80,0
1883,4.45,1.72,16901,17267,367,Car,1,409.51,26.96,29.16,27.98,32.88,1.20,38.29,0
1884,3.74,1.62,16902,17269,368,Car,2,410.69,26.47,29.25,27.99,114.23,4.31,-1.00,0
1885,16.88,2.50,16903,17342,440,Truck,1,405.52,22.55,23.65,23.09,113.72,4.95,141.83,0
1886,4.04,1.82,16917,17283,367,Car,2,410.45,26.80,29.20,28.05,10.98,0.40,75.65,0
1887,4.75,1.82,16928,17213,286,Car,2,411.96,33.88,37.56,36.16,46.59,1.24,17.11,0
1888,3.94,1.82,16933,17294,362,Car,1,408.53,27.42,28.62,28.30,26.31,0.95,31.91,0
1889,13.74,2.50,16947,17388,442,Truck,1,407.47,22.91,23.52,23.10,27.84,1.20,51.40,0
1890,4.35,1.82,16954,17259,306,Car,2,411.23,32.59,35.58,33.73,31.20,0.95,-1.00,0
1891,4.85,1.92,16955,17302,348,Car,1,407.87,28.95,29.93,29.40,78.32,2.62,520.78,0
1892,4.24,1.92,16956,17314,359,Car,1,407.04,28.05,28.86,28.44,18.38,0.65,27.43,0
1893,16.67,2.50,16972,17420,449,Truck,2,409.08,21.89,23.92,22.84,77.46,3.53,-1.00,0
1894,3.74,1.72,16981,17425,445,Car,1,408.86,22.82,23.47,23.03,29.44,1.25,206.19,0
1895,4.95,2.02,16982,17332,351,Car,1,408.09,28.81,29.53,29.16,26.82,0.91,167.22,0
1896,4.45,1.82,16984,17341,358,Car,1,406.36,27.38,28.96,28.47,24.80,0.87,36.11,0
1897,4.85,1.82,16986,17289,304,Car,2,410.51,32.68,34.84,33.89,32.84,0.95,44.32,0
1898,4.95,2.22,16999,17355,357,Car,1,408.53,27.79,29.24,28.70,10.03,0.35,8.71,0
1899,4.14,1.72,17008,17461,454,Car,2,410.31,21.39,23.70,22.65,29.36,1.35,88.95,0
1900,4.55,1.92,17014,17365,352,Car,1,408.39,27.62,29.91,29.10,34.32,1.18,34.17,0
1901,3.94,1.82,17014,17370,357,Car,2,411.40,28.01,31.29,28.91,101.16,3.44,180.36,0
1902,4.65,1.92,17021,17375,355,Car,1,406.92,27.94,30.42,28.74,18.61,0.65,7.72,0
1903,4.65,1.92,17038,17387,350,Car,1,408.25,27.32,30.29,29.26,21.50,0.71,21.38,0
1904,4.35,1.72,17042,17390,349,Car,2,411.91,28.52,30.35,29.60,18.33,0.60,13.41,0
1905,4.65,2.02,17042,17474,433,Car,1,409.07,22.66,24.47,23.68,39.67,1.71,28.13,0
1906,4.45,1.82,17050,17417,368,Car,1,407.89,27.35,28.87,27.80,29.29,1.07,-1.00,0
1907,4.04,1.72,17064,17356,293,Car,2,411.97,34.45,36.38,35.29,91.80,2.57,77.45,0
1908,16.78,2.50,17075,17510,436,Truck,2,408.19,22.21,24.13,23.47,31.40,1.30,26.83,0
1909,4.14,1.72,17076,17430,355,Car,2,411.15,28.14,30.01,29.05,34.79,1.23,-1.00,0
1910,4.85,1.92,17078,17450,373,Car,1,407.59,26.94,28.12,27.40,25.89,0.96,-1.00,0
1911,4.14,1.82,17090,17532,443,Car,1,408.23,22.83,23.40,23.10,42.01,1.81,92.30,0
1912,4.45,1.92,17091,17380,290,Car,2,410.60,34.84,36.45,35.53,30.70,0.86,94.19,0
1913,4.24,1.82,17093,17464,372,Car,1,409.07,26.75,29.07,27.58,55.77,2.00,309.19,0
1914,4.85,1.92,17098,17476,379,Car,1,408.48,26.10,28.41,27.03,17.14,0.63,109.46,0
1915,4.45,1.82,17112,17461,350,Car,2,410.44,28.31,29.94,29.42,31.17,1.05,49.48,0
1916,4.85,2.02,17123,17495,373,Car,1,408.85,26.67,28.69,27.49,25.33,0.94,26.43,0
1917,19.45,2.50,17124,17528,405,Truck,2,385.82,22.60,24.77,23.88,21.47,0.86,36.64,0
1918,4.45,1.92,17128,17511,384,Car,1,408.42,25.75,28.03,26.67,9.42,0.35,20.70,1
1919,4.75,1.92,17132,17575,444,Car,1,408.13,22.82,23.24,23.04,31.88,1.38,85.86,0
1920,6.16,2.12,17135,17429,295,Car,2,411.67,33.91,36.34,35.02,55.38,1.63,-1.00,0
1921,4.75,1.82,17141,17489,349,Car,2,410.79,28.57,30.46,29.52,28.41,0.95,36.48,0
1922,4.85,2.12,17150,17523,374,Car,1,401.00,26.07,27.73,26.89,11.27,0.43,45.96,0
1923,7.18,2.12,17159,17509,351,Car,2,411.79,28.62,30.88,29.42,13.28,0.46,14.17,0
1924,4.55,1.82,17165,17461,297,Car,2,412.14,34.06,35.71,34.83,36.46,1.06,-1.00,0
1925,5.15,2.22,17171,17546,376,Car,1,408.63,26.53,28.38,27.25,30.52,1.14,20.28,0
1926,4.35,1.82,17172,17552,381,Car,1,408.51,25.99,27.77,26.89,17.10,0.65,32.01,0
1927,3.94,1.82,17188,17482,295,Car,2,411.19,34.42,35.72,34.99,26.28,0.75,64.44,0
1928,4.85,1.82,17194,17580,387,Car,1,409.14,26.03,27.15,26.51,20.12,0.75,217.37,0
1929,4.45,1.82,17196,17532,337,Car,2,409.33,29.98,31.59,30.47,25.45,0.81,20.11,0
1930,11.93,2.50,17205,17624,420,Truck,1,406.72,22.88,25.22,24.28,33.18,1.42,22.75,0
1931,3.84,1.82,17210,17583,374,Car,1,408.40,26.73,28.24,27.39,35.83,1.33,40.85,0
1932,4.65,1.82,17217,17600,384,Car,1,402.72,25.90,26.65,26.30,20.27,0.76,88.42,0
1933,4.85,1.82,17227,17516,290,Car,2,403.43,34.52,35.20,34.92,46.88,1.34,128.79,0
1934,4.85,1.92,17229,17616,388,Car,1,408.85,26.00,27.63,26.42,16.31,0.59,-1.00,0
1935,4.55,1.82,17236,17564,329,Car,2,410.92,30.71,32.01,31.33,33.42,1.08,19.83,0
1936,16.78,2.50,17250,17674,425,Truck,2,408.60,23.67,24.72,24.10,97.76,4.07,300.99,0
1937,4.75,1.92,17251,17542,292,Car,2,409.41,34.84,35.51,35.19,25.23,0.72,37.12,0
1938,4.55,1.92,17254,17643,390,Car,1,409.04,25.39,27.75,26.31,32.46,1.21,31.88,0
1939,10.11,2.12,17256,17610,355,Car,2,413.89,27.34,30.82,29.28,17.17,0.62,-1.00,0
1940,4.65,1.92,17256,17634,379,Car,1,401.76,25.38,29.18,26.58,14.91,0.57,10.18,0
1941,4.14,1.92,17268,17664,397,Car,1,409.79,24.83,27.36,25.88,10.08,0.39,24.42,0
1942,5.05,2.02,17271,17664,394,Car,1,408.90,24.26,28.20,26.02,11.56,0.45,19.17,1
1943,4.65,1.82,17272,17565,294,Car,2,410.44,34.47,35.91,35.03,25.23,0.71,60.29,0
1944,3.74,1.82,17280,17630,351,Car,2,409.93,28.16,31.63,29.30,19.49,0.69,53.59,0
1945,4.45,1.82,17282,17680,399,Car,1,409.65,24.47,27.18,25.75,8.34,0.33,17.99,0
1946,4.75,1.82,17296,17581,286,Car,2,402.17,33.47,37.43,35.31,19.48,0.56,10.00,0
1947,3.94,1.72,17298,17617,320,Car,2,410.72,29.31,34.76,32.20,8.91,0.28,3.27,1
1948,3.84,1.92,17300,17686,387,Car,1,409.14,24.05,30.01,26.51,16.84,0.69,16.84,0
1949,3.44,1.72,17307,17702,396,Car,1,409.22,25.03,27.39,25.91,16.39,0.65,12.60,0
1950,4.24,1.82,17331,17707,377,Car,1,408.98,24.45,29.72,27.20,17.03,0.68,14.93,0
1951,4.85,1.92,17334,17731,398,Car,1,409.16,24.62,27.71,25.78,22.07,0.84,35.38,0
1952,4.45,1.72,17341,17694,354,Car,2,410.77,28.81,29.34,29.11,46.11,1.58,96.47,0
1953,4.55,1.92,17366,17762,397,Car,1,407.62,25.43,25.98,25.75,137.85,5.30,44.49,0
1954,6.16,2.32,17369,17739,371,Car,1,409.44,25.75,28.80,27.67,25.79,0.99,15.94,0
1955,4.14,1.72,17378,17727,350,Car,2,410.73,28.98,30.18,29.44,35.34,1.17,46.46,0
1956,4.65,1.92,17389,17769,381,Car,1,408.78,23.53,32.97,26.90,25.35,1.00,8.10,0
1957,3.84,1.72,17415,17799,385,Car,1,408.88,22.51,30.39,26.63,22.59,0.95,11.35,1
1958,4.65,1.82,17441,17767,327,Car,2,409.86,31.04,31.89,31.44,46.22,1.48,21.62,0
1959,4.95,1.82,17477,17792,316,Car,2,409.38,32.39,32.64,32.51,27.59,0.85,21.64,0
1960,3.94,1.72,17481,17831,351,Car,1,409.37,28.19,30.51,29.25,99.78,3.51,37.30,0
1961,4.65,1.92,17488,17844,357,Car,1,408.00,24.14,33.08,28.67,39.65,1.60,14.62,0
1962,5.05,1.92,17494,17776,283,Car,2,409.55,34.76,37.74,36.33,232.04,6.36,136.88,0
1963,4.14,1.72,17495,17819,325,Car,2,409.19,30.15,33.14,31.59,17.86,0.59,107.94,0
1964,5.15,1.92,17519,17820,302,Car,2,409.73,32.28,35.56,34.05,15.23,0.45,5.76,1
1965,4.75,1.92,17525,17877,353,Car,1,408.29,28.13,29.68,29.01,126.00,4.37,37.60,0
1966,4.55,1.92,17529,17870,342,Car,1,408.87,25.67,33.50,29.98,22.44,0.86,9.15,0
1967,2.83,1.82,17545,17873,329,Car,1,408.84,28.92,32.97,31.18,47.06,1.59,21.16,0
1968,15.26,2.50,17554,17993,440,Truck,2,408.42,22.63,23.97,23.26,274.39,12.08,-1.00,0
1969,7.48,1.82,17586,18012,427,Car,2,410.51,23.88,24.68,24.10,12.14,0.50,13.38,0
1970,3.74,1.72,17594,17891,298,Car,2,410.21,33.31,36.12,34.55,96.53,2.82,45.54,0
1971,4.95,1.92,17605,17946,342,Car,1,409.88,28.43,32.70,30.07,73.23,2.26,163.26,0
1972,5.10,2.12,17615,17912,298,Car,1,408.86,29.35,37.10,34.43,44.97,1.49,8.17,0
1973,4.45,1.92,17633,17962,330,Car,2,410.67,30.40,32.36,31.22,48.47,1.59,-1.00,0
1974,5.36,1.92,17648,17935,288,Car,1,402.04,29.55,36.87,35.03,29.28,0.95,10.22,0
1975,4.95,2.02,17658,18047,390,Car,2,410.04,24.94,28.44,26.36,29.72,1.19,14.51,0
1976,3.84,1.72,17663,17981,319,Car,2,410.80,31.63,33.51,32.31,20.74,0.62,17.79,0
1977,3.94,1.72,17667,17958,292,Car,2,410.57,34.61,36.43,35.29,193.81,5.54,239.20,0
1978,4.24,1.72,17674,17997,324,Car,1,409.48,30.16,34.22,31.71,81.27,2.37,26.72,1
1979,4.95,1.92,17691,17982,292,Car,2,409.83,34.73,36.03,35.23,25.10,0.71,34.13,0
1980,4.75,1.82,17708,18029,322,Car,2,411.58,30.66,33.74,32.07,52.92,1.72,-1.00,0
1981,7.28,2.63,17717,18016,300,Car,1,399.31,31.68,34.71,33.40,92.58,2.69,21.80,1
1982,16.37,2.50,17719,18132,414,Truck,1,389.00,23.18,24.05,23.56,44.08,1.83,-1.00,0
1983,4.35,1.82,17739,18031,293,Car,1,409.56,33.03,36.03,35.09,25.82,0.73,21.43,0
1984,7.48,2.43,17741,18083,343,Car,2,409.31,29.14,30.99,29.93,34.57,1.17,-1.00,1
1985,3.54,1.72,17752,18131,380,Car,1,409.89,26.50,27.44,27.05,15.82,0.59,-1.00,0
1986,4.75,1.82,17754,18054,301,Car,2,411.93,30.27,38.87,34.35,10.91,0.35,6.28,0
1987,16.67,2.50,17762,18203,442,Truck,2,408.88,22.75,23.96,23.19,98.05,4.30,-1.00,0
1988,4.35,1.82,17770,18146,377,Car,1,409.72,26.75,27.81,27.26,12.55,0.46,20.49,0
1989,4.55,1.82,17771,18166,396,Car,2,403.04,24.63,26.95,25.52,37.53,1.52,-1.00,0
1990,3.03,1.72,17785,18162,378,Car,1,409.27,26.58,27.49,27.16,12.95,0.47,34.18,0
1991,16.78,2.50,17789,18220,432,Truck,1,407.96,23.18,24.26,23.67,44.66,1.91,91.16,0
1992,4.45,1.82,17790,18099,310,Car,1,403.34,32.15,33.08,32.65,67.83,2.06,-1.00,1
1993,4.65,1.92,17792,18082,291,Car,2,411.08,32.80,38.35,35.46,35.99,1.00,23.87,0
1994,3.74,1.72,17798,18192,395,Car,2,410.45,25.49,27.30,26.05,15.62,0.61,9.44,0
1995,4.85,1.92,17820,18112,293,Car,2,409.34,34.46,36.50,35.07,29.70,0.86,23.83,0
1996,4.65,1.92,17828,18134,307,Car,1,409.70,32.20,34.72,33.49,39.45,1.16,21.50,0
1997,4.65,1.87,17834,18179,346,Car,1,402.65,27.93,31.36,29.19,26.12,0.85,6.36,1
1998,16.67,2.50,17847,18273,427,Truck,2,407.24,23.33,24.30,23.91,52.52,2.16,69.78,0
1999,4.35,1.82,17856,18150,295,Car,2,409.96,33.41,37.25,34.89,44.58,1.33,-1.00,0
2000,5.15,2.02,17858,18174,317,Car,2,409.93,31.94,34.42,32.44,7.89,0.24,3.71,1
2001,4.85,1.92,17873,18187,315,Car,2,409.88,31.74,33.44,32.65,8.09,0.25,11.14,0
2002,4.95,1.82,17894,18307,414,Car,2,409.33,24.63,25.01,24.79,28.48,1.15,27.03,0
2003,4.14,1.72,17900,18243,344,Car,2,408.98,26.45,31.78,29.82,50.41,1.90,13.67,0
2004,4.85,2.02,17903,18215,313,Car,2,409.73,32.27,33.29,32.84,31.44,0.97,34.78,0
2005,18.80,2.50,17914,18364,451,Truck,1,406.53,21.91,23.27,22.59,101.74,4.39,-1.00,0
2006,5.15,2.12,17915,18246,332,Car,1,410.88,30.34,32.20,31.05,71.18,2.33,20.87,0
2007,4.65,1.82,17928,18240,313,Car,2,410.58,30.61,34.10,32.91,22.72,0.70,26.67,0
2008,4.85,1.82,18030,18345,316,Car,2,402.60,31.06,33.41,31.97,23.62,0.71,6.31,1
2009,4.55,1.72,18038,18329,292,Car,2,409.54,35.00,35.71,35.20,116.30,3.30,26.33,0
2010,4.04,1.72,18063,18371,309,Car,2,410.86,32.54,34.51,33.37,23.73,0.69,26.26,0
2011,4.04,1.82,18079,18500,422,Car,1,409.37,23.68,25.00,24.32,124.79,5.24,54.78,0
2012,3.94,1.72,18086,18432,347,Car,2,408.66,29.05,30.22,29.54,64.93,2.15,-1.00,0
2013,4.85,1.82,18089,18358,270,Car,1,409.80,37.18,39.03,38.10,259.05,6.67,32.52,0
2014,4.24,1.82,18097,18458,362,Car,1,408.64,27.52,29.48,28.31,14.42,0.51,-1.00,0
